Product Taxonomy ID,Primary Product Category,Broader Product Category,General Category,Associated Keywords,Product Description
Group298,Holiday Decorations,Seasonal Accessories,Miscellaneous,"Christmas ornaments, holiday wreaths, LED string lights, holiday tableware, decorative stockings, inflatable yard displays, Hanukkah menorahs, Easter decorations, Halloween props, Thanksgiving centerpieces, holiday figurines, garlands and tinsel, snowflake decorations, outdoor holiday lights, personalized ornaments, tree toppers, holiday-themed candles, festive ribbons, New Year banners, holiday wall decals",Tree toppers crown your holiday tree with style and grace.
Group298,Holiday Decorations,Seasonal Accessories,Miscellaneous,"Christmas ornaments, holiday wreaths, LED string lights, holiday tableware, decorative stockings, inflatable yard displays, Hanukkah menorahs, Easter decorations, Halloween props, Thanksgiving centerpieces, holiday figurines, garlands and tinsel, snowflake decorations, outdoor holiday lights, personalized ornaments, tree toppers, holiday-themed candles, festive ribbons, New Year banners, holiday wall decals",Holiday tableware makes every meal special during celebrations.
Group298,Holiday Decorations,Seasonal Accessories,Miscellaneous,"Christmas ornaments, holiday wreaths, LED string lights, holiday tableware, decorative stockings, inflatable yard displays, Hanukkah menorahs, Easter decorations, Halloween props, Thanksgiving centerpieces, holiday figurines, garlands and tinsel, snowflake decorations, outdoor holiday lights, personalized ornaments, tree toppers, holiday-themed candles, festive ribbons, New Year banners, holiday wall decals",Christmas ornaments add a festive charm to your holiday decor.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Bug repellents ensure pest-free outdoor adventures.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Portable fans keep you cool during warm outdoor events.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Outdoor heaters let you enjoy patios even in colder seasons.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Sun umbrellas provide shade and protection on sunny days.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Sun umbrellas provide shade and protection on sunny days.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Picnic blankets are perfect for family outings and picnics.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Sun umbrellas provide shade and protection on sunny days.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Insulated water bottles maintain the temperature of your drinks.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Picnic blankets are perfect for family outings and picnics.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Beach chairs offer comfort and relaxation by the shore.
Group299,Seasonal Outdoor Gear,Seasonal Accessories,Miscellaneous,"snow shovels, ice scrapers, rain boots, sun umbrellas, outdoor heaters, fire pits, cooling towels, picnic blankets, portable grills, beach chairs, hammocks, waterproof tarps, bug repellents, camping lanterns, snow sleds, portable fans, thermal gloves, insulated water bottles, windbreakers, emergency blankets",Fire pits add warmth and ambiance to outdoor gatherings.
Group57,weather & stripping,Seasonal Accessories,Miscellaneous,"door seals, window insulation kits, draft stoppers, foam weatherstripping, vinyl door sweeps, garage door seals, rubber gaskets, self-adhesive weather strips, thermal curtains, outdoor faucet covers, weatherproofing tape, insulated door thresholds, plastic window film, rubber door stoppers, insulation foam rolls, weatherproof window caulk, adhesive foam strips, wind-blocking curtains, garage insulation kits, door gap sealers",Adhesive foam strips are ideal for quick and easy insulation fixes.
Group57,weather & stripping,Seasonal Accessories,Miscellaneous,"door seals, window insulation kits, draft stoppers, foam weatherstripping, vinyl door sweeps, garage door seals, rubber gaskets, self-adhesive weather strips, thermal curtains, outdoor faucet covers, weatherproofing tape, insulated door thresholds, plastic window film, rubber door stoppers, insulation foam rolls, weatherproof window caulk, adhesive foam strips, wind-blocking curtains, garage insulation kits, door gap sealers",Foam weatherstripping provides a snug fit for windows and doors.
Group57,weather & stripping,Seasonal Accessories,Miscellaneous,"door seals, window insulation kits, draft stoppers, foam weatherstripping, vinyl door sweeps, garage door seals, rubber gaskets, self-adhesive weather strips, thermal curtains, outdoor faucet covers, weatherproofing tape, insulated door thresholds, plastic window film, rubber door stoppers, insulation foam rolls, weatherproof window caulk, adhesive foam strips, wind-blocking curtains, garage insulation kits, door gap sealers",Garage insulation kits are perfect for maintaining consistent temperatures.
Group57,weather & stripping,Seasonal Accessories,Miscellaneous,"door seals, window insulation kits, draft stoppers, foam weatherstripping, vinyl door sweeps, garage door seals, rubber gaskets, self-adhesive weather strips, thermal curtains, outdoor faucet covers, weatherproofing tape, insulated door thresholds, plastic window film, rubber door stoppers, insulation foam rolls, weatherproof window caulk, adhesive foam strips, wind-blocking curtains, garage insulation kits, door gap sealers",Adhesive foam strips are ideal for quick and easy insulation fixes.
Group57,weather & stripping,Seasonal Accessories,Miscellaneous,"door seals, window insulation kits, draft stoppers, foam weatherstripping, vinyl door sweeps, garage door seals, rubber gaskets, self-adhesive weather strips, thermal curtains, outdoor faucet covers, weatherproofing tape, insulated door thresholds, plastic window film, rubber door stoppers, insulation foam rolls, weatherproof window caulk, adhesive foam strips, wind-blocking curtains, garage insulation kits, door gap sealers",Thermal curtains enhance insulation and add a decorative touch.
Group57,weather & stripping,Seasonal Accessories,Miscellaneous,"door seals, window insulation kits, draft stoppers, foam weatherstripping, vinyl door sweeps, garage door seals, rubber gaskets, self-adhesive weather strips, thermal curtains, outdoor faucet covers, weatherproofing tape, insulated door thresholds, plastic window film, rubber door stoppers, insulation foam rolls, weatherproof window caulk, adhesive foam strips, wind-blocking curtains, garage insulation kits, door gap sealers",Door seals block drafts and improve energy efficiency at home.
